..\imagens_para_conversao\overworld_finalboss: .word 320, 240
.byte 34,34,89,98,107,107,98,107,116,116,116,116,108,106,98,98,98,107,107,107,107,108,89,98,89,98,107,107,98,107,116,116,116,116,116,116,116,116,116,116,116,116,108,106,98,98,98,107,107,107,98,97,98,107,107,99,107,116,116,116,108,116,116,116,116,107,98,90,107,107,107,106,107,116,116,108,98,97,98,107,107,99,107,116,116,116,108,116,116,116,116,107,98,90,99,98,106,108,116,116,116,116,116,116,116,116,107,98,107,107,107,98,89,98,98,107,107,108,116,116,116,107,107,107,106,98,98,98,89,98,106,116,116,116,116,116,116,107,98,97,107,116,107,98,106,107,116,107,98,98,89,98,106,116,116,116,116,116,116,107,107,107,107,107,107,107,107,107,98,97,107,116,107,98,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,89,98,107,107,106,106,108,116,107,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,89,98,107,98,98,98,107,116,116,116,116,108,108,116,116,108,107,107,107,107,98,98,89,89,89,89,89,98,98,97,98,98,98,98,98,98,98,98,107,107,98,89,107,107,107,107,107,107,98,97,89,90,89,89,90,98,89,98,98,98,98,98,98,98,98,98,107,107,98,89,107,107,98,89,98,89,107,107,98,89,98,107,99,98,98,107,106,98,98,98,98,89,89,80,107,107,98,98,107,108,106,98,107,
34,98,97,98,107,107,99,107,116,116,116,116,107,98,90,107,107,107,106,107,116,116,108,98,97,98,107,107,99,107,116,116,116,108,116,116,116,116,116,116,116,116,107,98,90,107,107,107,98,98,98,89,98,106,116,116,116,116,116,116,107,107,107,107,107,98,97,107,116,107,98,106,107,116,107,98,98,89,98,106,116,116,116,116,116,116,107,107,107,107,107,98,97,107,107,98,98,107,116,116,116,116,116,116,116,116,108,106,98,107,107,98,89,98,98,107,107,107,106,107,107,106,98,98,98,98,107,89,89,98,98,107,107,107,116,116,116,98,89,98,107,107,106,106,108,116,107,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,107,107,98,98,89,98,107,107,98,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,89,98,107,107,98,107,116,107,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,89,98,107,98,98,98,98,107,107,107,107,107,107,116,116,116,116,116,108,106,107,107,89,107,108,108,107,107,107,98,90,89,98,98,107,107,116,116,107,98,98,89,99,108,116,116,107,107,107,98,98,116,108,108,107,107,98,98,89,90,98,107,107,116,116,116,107,98,98,89,99,107,98,98,89,90,90,90,89,89,90,90,90,98,98,89,98,98,98,98,98,106,107,99,107,107,106,97,98,108,107,107,107,
98,98,89,98,106,116,116,116,116,116,116,107,98,97,107,116,107,98,106,107,116,107,98,98,89,98,106,116,116,116,116,116,116,107,107,107,107,107,107,107,107,107,98,97,107,116,107,98,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,89,98,107,107,106,106,108,116,107,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,89,98,107,98,98,98,107,116,116,116,116,108,108,116,116,108,107,107,107,107,98,98,89,89,89,89,89,98,98,97,98,98,98,98,98,108,89,88,89,98,98,98,98,107,107,107,98,89,98,107,107,98,107,116,107,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,107,108,98,98,89,98,107,107,89,98,107,107,98,98,98,98,98,98,98,98,89,98,89,89,89,89,89,97,98,107,107,99,107,108,89,98,107,107,98,98,98,98,98,98,98,98,89,98,89,89,89,89,89,97,98,107,98,98,98,98,98,98,107,107,108,116,116,116,116,107,107,107,107,108,108,116,116,116,108,107,106,107,107,98,98,107,107,116,116,116,116,116,107,98,89,98,107,107,107,107,107,108,116,116,116,116,107,106,107,107,107,98,98,107,108,116,116,116,116,116,107,97,97,98,98,107,107,98,107,116,116,99,107,116,108,108,107,107,98,98,89,98,98,107,107,116,116,107,107,98,97,98,107,116,116,107,
107,89,89,98,98,107,107,107,116,116,116,98,89,98,107,107,106,106,108,116,107,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,107,107,98,98,89,98,107,107,98,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,89,98,107,107,98,107,116,107,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,89,98,107,98,98,98,98,107,107,107,107,107,107,116,116,116,116,116,108,106,107,107,89,107,108,108,107,107,107,98,90,89,98,98,107,107,98,98,98,98,98,98,98,98,89,98,89,97,98,107,107,99,107,108,89,98,107,107,98,98,98,98,98,98,98,98,89,98,89,89,89,89,89,89,89,89,89,97,98,107,107,89,98,98,107,116,116,107,107,98,98,89,98,98,107,107,107,107,108,89,106,107,106,108,116,116,107,89,98,98,107,116,116,107,107,98,98,89,98,98,107,107,107,107,108,89,106,107,98,98,98,98,98,98,98,107,108,107,107,107,107,107,98,98,107,108,108,116,116,116,116,108,107,98,106,107,107,98,98,108,116,116,116,116,116,107,106,98,98,98,98,98,107,116,108,116,116,116,116,107,106,98,107,116,107,98,107,108,116,116,116,116,116,107,98,89,98,107,108,116,116,116,116,108,116,116,116,116,107,98,107,108,107,98,98,107,116,116,116,116,116,107,98,97,97,98,107,107,107,
108,89,88,89,98,98,98,98,107,107,107,98,89,98,107,107,98,107,116,107,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,107,108,98,98,89,98,107,107,89,98,107,107,98,98,98,98,98,98,98,98,89,98,89,89,89,89,89,97,98,107,107,99,107,108,89,98,107,107,98,98,98,98,98,98,98,98,89,98,89,89,89,89,89,97,98,107,98,98,98,98,98,98,107,107,108,116,116,116,116,107,107,107,107,108,108,116,116,116,108,107,106,107,107,98,98,107,107,116,107,116,116,107,107,98,98,89,98,98,107,89,106,107,106,108,116,116,107,89,98,98,107,116,116,107,107,98,98,89,98,98,107,107,107,107,108,89,107,107,108,89,106,107,98,98,97,97,107,116,116,116,116,108,107,98,89,107,107,107,106,107,116,116,116,116,108,107,107,107,107,98,97,97,107,116,116,116,116,108,107,98,89,107,107,107,106,107,116,116,116,116,108,107,89,98,98,98,98,98,107,107,106,98,98,98,98,98,107,116,116,116,116,116,116,116,116,116,107,98,107,107,107,98,90,107,116,116,116,116,107,98,97,89,89,98,107,116,116,116,116,116,116,116,116,108,106,106,107,107,106,89,98,108,116,116,116,108,107,98,89,89,107,108,116,116,116,116,108,108,116,116,116,107,98,98,107,116,107,98,107,108,116,116,116,116,108,107,98,89,98,98,98,107,
107,98,98,98,98,98,98,98,98,89,98,89,97,98,107,107,99,107,108,89,98,107,107,98,98,98,98,98,98,98,98,89,98,89,89,89,89,89,89,89,89,89,97,98,107,107,89,98,98,107,116,116,107,107,98,98,89,98,98,107,107,107,107,108,89,106,107,106,108,116,116,107,89,98,98,107,116,116,107,107,98,98,89,98,98,107,107,107,107,108,89,106,107,98,98,98,98,98,98,98,107,108,107,107,107,107,107,98,98,107,108,108,116,116,116,116,108,107,98,106,107,107,98,98,108,116,116,116,116,116,108,107,98,89,107,107,107,116,116,108,107,107,107,107,98,97,97,107,116,116,116,116,108,107,98,89,107,107,107,106,107,116,116,116,107,116,116,116,116,108,107,98,89,98,107,116,116,116,116,116,107,98,107,116,107,98,106,107,116,116,116,116,108,108,107,98,98,98,89,98,107,116,116,116,116,116,107,98,107,116,107,98,106,107,116,116,116,116,108,108,106,89,98,98,98,98,98,98,98,98,98,98,98,98,107,116,116,116,116,116,116,116,116,116,107,98,98,107,107,98,89,98,116,116,107,107,107,107,98,89,89,98,107,116,116,116,116,116,116,116,116,116,107,98,107,107,107,97,98,107,116,108,107,107,107,98,98,89,107,116,116,116,116,116,116,116,116,116,116,116,107,98,106,107,107,98,89,107,108,116,116,116,107,107,98,89,89,98,107,116,
107,116,116,107,107,98,98,89,98,98,107,89,106,107,106,108,116,116,107,89,98,98,107,116,116,107,107,98,98,89,98,98,107,107,107,107,108,89,107,107,108,89,106,107,98,98,97,97,107,116,116,116,116,108,107,98,89,107,107,107,106,107,116,116,116,116,108,107,107,107,107,98,97,97,107,116,116,116,116,108,107,98,89,107,107,107,106,107,116,116,116,116,108,107,89,98,98,98,98,98,107,107,106,98,98,98,98,98,107,116,116,116,116,116,116,116,116,116,107,98,107,107,107,98,90,107,116,116,116,116,116,107,98,107,116,107,98,116,116,108,108,107,98,98,98,89,98,107,116,116,116,116,116,107,98,107,116,107,98,106,107,116,116,116,107,116,116,116,116,108,107,89,89,98,107,116,116,116,116,107,89,98,107,107,106,106,108,116,116,116,116,116,116,116,116,107,98,89,89,98,107,116,116,116,116,107,89,98,107,107,106,106,108,116,116,116,116,116,116,108,116,89,89,98,98,98,98,98,98,98,98,98,98,98,98,107,116,116,116,116,108,116,116,116,107,107,107,107,107,98,97,98,107,98,106,107,106,98,98,90,98,98,107,107,116,116,116,116,108,116,116,116,107,99,107,107,107,98,98,98,106,98,106,106,98,98,97,98,107,107,108,116,116,116,116,116,116,116,116,116,108,106,98,107,107,98,89,98,107,116,107,107,107,107,98,89,89,98,107,108,
116,116,116,116,108,107,98,89,107,107,107,116,116,108,107,107,107,107,98,97,97,107,116,116,116,116,108,107,98,89,107,107,107,106,107,116,116,116,107,116,116,116,116,108,107,98,89,98,107,116,116,116,116,116,107,98,107,116,107,98,106,107,116,116,116,116,108,108,107,98,98,98,89,98,107,116,116,116,116,116,107,98,107,116,107,98,106,107,116,116,116,116,108,108,106,89,98,98,98,98,98,98,98,98,98,98,98,98,107,116,116,116,116,116,116,116,116,116,107,98,98,107,107,98,89,98,116,116,116,116,107,89,98,107,107,106,106,116,116,116,116,116,107,98,89,89,98,107,116,116,116,116,107,89,98,107,107,106,106,108,116,116,116,116,116,116,116,116,116,116,108,89,98,98,107,107,107,116,116,98,89,98,107,107,98,107,116,116,116,116,116,116,116,116,108,106,98,80,98,98,107,107,107,116,116,98,89,98,107,107,98,107,116,116,116,116,116,116,116,116,108,89,89,89,89,98,98,98,98,98,98,98,98,98,98,106,107,108,107,107,107,108,116,116,116,116,116,107,106,98,89,98,98,98,98,98,98,98,89,99,107,98,98,107,107,107,107,107,107,116,116,116,116,116,116,107,98,98,98,98,98,98,98,98,98,98,89,107,107,98,107,108,108,108,116,116,108,108,116,116,108,107,107,107,107,98,97,98,106,98,98,106,106,98,98,98,98,98,98,107,
116,116,116,116,116,107,98,107,116,107,98,116,116,108,108,107,98,98,98,89,98,107,116,116,116,116,116,107,98,107,116,107,98,106,107,116,116,116,107,116,116,116,116,108,107,89,89,98,107,116,116,116,116,107,89,98,107,107,106,106,108,116,116,116,116,116,116,116,116,107,98,89,89,98,107,116,116,116,116,107,89,34,34,89,98,107,107,98,107,116,116,116,116,108,106,98,98,98,107,107,107,107,108,89,98,89,98,107,107,98,107,116,116,116,116,116,116,116,116,116,116,116,116,108,106,98,98,98,107,107,107,98,97,98,107,107,99,107,116,116,116,108,116,116,116,116,107,98,90,107,107,107,106,107,116,116,108,98,97,98,107,107,99,107,116,116,116,108,116,116,116,116,107,98,90,99,98,106,108,116,116,116,116,116,116,116,116,107,98,107,107,107,98,89,98,98,107,107,108,116,116,116,107,107,107,106,98,98,98,89,98,106,116,116,116,116,116,116,107,98,97,107,116,107,98,106,107,116,107,98,98,89,98,106,116,116,116,116,116,116,107,107,107,107,107,107,107,107,107,98,97,107,116,107,98,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,89,98,107,107,106,106,108,116,107,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,89,98,107,98,98,98,107,116,116,116,116,108,108,116,116,108,107,107,107,107,98,98,
116,116,116,116,107,89,98,107,107,106,106,116,116,116,116,116,107,98,89,89,98,107,116,116,116,116,107,89,98,107,107,106,106,108,116,116,116,116,116,116,116,116,116,116,108,89,98,98,107,107,107,116,116,98,89,98,107,107,98,107,116,116,116,116,116,116,116,116,108,106,98,80,98,98,107,107,107,116,116,98,89,34,98,97,98,107,107,99,107,116,116,116,116,107,98,90,107,107,107,106,107,116,116,108,98,97,98,107,107,99,107,116,116,116,108,116,116,116,116,116,116,116,116,107,98,90,107,107,107,98,98,98,89,98,106,116,116,116,116,116,116,107,107,107,107,107,98,97,107,116,107,98,106,107,116,107,98,98,89,98,106,116,116,116,116,116,116,107,107,107,107,107,98,97,107,107,98,98,107,116,116,116,116,116,116,116,116,108,106,98,107,107,98,89,98,98,107,107,107,106,107,107,106,98,98,98,98,107,89,89,98,98,107,107,107,116,116,116,98,89,98,107,107,106,106,108,116,107,90,107,89,89,98,98,107,107,107,116,116,116,116,107,107,98,98,107,107,98,98,89,98,107,107,98,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,89,98,107,107,98,107,116,107,98,107,108,89,88,89,98,98,98,98,107,107,107,107,107,108,98,98,89,98,107,98,98,98,98,107,107,107,107,107,107,116,116,116,116,116,108,106,107,107,
